treatment,replicate,obs,time,elapsed,date,hhmmss,averaging,TIME,E,CO2_r,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,?Vc,Edyn,Hr,Hs,dHs/dt,?Vh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,?CO2:MN,?CO2:SLP,?CO2:SD,?CO2:OK,?H2O:MN,?H2O:SLP,?H2O:SD,?H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
empty,empty,1526,1677601566,6295,20230228 10:26:05,10:26:05,5,1677601563,7.08E-05,568.9701,0.070805558,0.319007864,555.9939,431.1289862,42.71614042,55.08772147,0.004538354,3.457997937,0.004535047,0.002834701,238.0497545,27.8193174,25.0721,3.193371248,52.98081686,1.684521741,3.179493712,1.508849507,-3.122525089,-13.62226362,322.1799457,543.4849115,12.94348833,0.069737668,0.319007864,580.5794958,569.8160303,1.688210206,92.95838161,0.070805558,16.9334405,17.00290424,1.58E-05,100.24,0,0,1,0,52651.81733,1500,1264.499715,0.84299981,0.158699836,6,0.5,0: Broadleaf,2,TRUE,1677601563,555.9939,568.9701,17.00168,16.93316,552.6645,16.64439,600.2803,98.97969,0.10003276,24.99903,25.0721,999.9,0,0,9992.625,489.6501,261.4934,-12.97627,565.6102,578.7708,0.06850758,568.9701,16.93316,1.682823,1.676041,14.73889,14.6763,1500,0.9000017,0.09999814,30,29958.12,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-12.91243415,-0.585549826,0.072629869,0,0.069430841,-0.008431526,0.001030918,1,1,2,2-Jan,3.20819,2.73496,0.123022,0.125026,0.0867506,0.0862246,28339,22375.8,30737.4,27603.8,38031.9,38431.2,46513.2,47295.1,2.1746,1.64715,0.0111759,0,24.8911,999.9,46.1,32,22.24,63.4647,28.3213,1,0.0367861,0.709611,20.1851,5.2396,11.9063,5.01015,3.2942,1541.2,8614.8,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86066,1.86359,1.86264,1.86753,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,108.6,108.6,1.39648,2.46826,1.65283,2.29004,1.55029,2.42188,37.8679,23.7723,19,630.358,343.892,23.653,28.0012,30.0001,28.3359,28.4497,27.9177,28.3037,0,23.6538,585.62,16.9175,107.226,99.4604
empty,empty,1527,1677601569,6298,20230228 10:26:08,10:26:08,5,1677601566,7.17E-05,573.9772,0.071716616,0.282458931,560.9555,449.9599052,44.58199623,55.57943208,0.004597084,3.460417416,0.004593694,0.002871363,238.0495652,27.81709292,25.07236,3.193420722,52.98585853,1.68466597,3.179463383,1.508754752,-3.162702769,-13.71014916,322.1746552,543.3513685,12.98805204,0.069999894,0.282458931,585.6455838,574.886897,1.693380679,92.95838161,0.071716616,16.93430246,17.0046697,1.49E-05,100.24,0,0,1,0,52704.00712,1499.999,1264.498754,0.842999732,0.158699816,6,0.5,0: Broadleaf,2,TRUE,1677601566,560.9555,573.9772,17.0031,16.93432,557.6259,16.64581,600.2589,98.97989,0.10004072,24.99887,25.07236,999.9,0,0,10002.925,489.6564,261.2926,-13.02193,570.6585,583.8649,0.06877669,573.9772,16.93432,1.682966,1.676157,14.74019,14.67736,1499.999,0.9000017,0.09999805,30,29958.12,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-12.94032439,-0.591290592,0.071300925,0,0.069057885,-0.003043068,0.000568438,1,1,2,2-Jan,3.2082,2.73503,0.123809,0.125811,0.0867563,0.0862272,28313.8,22355.9,30737.6,27603.9,38032,38431.2,46513.5,47295.2,2.1747,1.64735,0.0106916,0,24.8907,999.9,46.1,32,22.2394,63.4347,28.3894,1,0.0366819,0.700754,20.1849,5.23945,11.9056,5.0103,3.29415,1541.4,8615.9,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86066,1.86359,1.86264,1.86753,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,108.7,108.7,1.40625,2.46948,1.65283,2.29004,1.55029,2.41943,37.8679,23.781,19,630.417,343.992,23.6525,27.9994,30,28.3341,28.448,28.1078,28.3037,0,23.6548,590.63,16.9175,107.227,99.4607
empty,empty,1528,1677601572,6301,20230228 10:26:11,10:26:11,5,1677601569,7.18E-05,579.0271,0.071811646,0.411531281,565.9399,410.7106048,40.6931987,56.07331424,0.004606154,3.462949505,0.004602753,0.002877026,238.0498048,27.81523233,25.068,3.192591172,52.9899008,1.684804537,3.179482339,1.507786635,-3.166893579,-12.88752366,322.2258626,544.2212501,13.05290967,0.070610765,0.411531281,590.8397467,579.9593212,1.691847549,92.95838161,0.071811646,16.93494159,17.0054097,1.38E-05,100.24,0,0,1,0,52758.59593,1500.001,1264.500257,0.842999609,0.158699764,6,0.5,0: Broadleaf,2,TRUE,1677601569,565.9399,579.0271,17.00449,16.93511,562.6103,16.6472,600.26,98.97992,0.10006048,24.99897,25.068,999.9,0,0,10013.73,489.646,261.4399,-13.08741,575.7299,589.0021,0.06937885,579.0271,16.93511,1.683104,1.676237,14.74147,14.67808,1500.001,0.900002,0.09999762,30,29958.14,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-12.9848439,-0.641180488,0.07627988,0,0.069015788,0.000384548,0.000494098,1,1,2,2-Jan,3.20819,2.73515,0.124594,0.126593,0.0867599,0.0862348,28288.7,22336,30737.9,27604,38032.2,38431,46513.8,47295.3,2.17473,1.6473,0.0109524,0,24.8891,999.9,46.1,32,22.2397,63.4647,28.3534,1,0.036687,0.697633,20.1848,5.239,11.9068,5.01,3.29415,1541.4,8615.9,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86066,1.86358,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,108.7,108.7,1.41724,2.46948,1.65283,2.29004,1.55029,2.43286,37.8679,23.7723,19,630.429,343.96,23.6533,27.9988,30,28.3336,28.4473,28.3011,28.3037,0,23.6555,595.64,16.9175,107.228,99.461
empty,empty,1529,1677601575,6304,20230228 10:26:14,10:26:14,5,1677601572,7.08E-05,584.0812,0.07081287,0.412199057,570.9295,413.4386465,40.96357368,56.56779509,0.004544579,3.463556053,0.004541269,0.00283859,238.0504052,27.81507399,25.06416,3.191860716,52.99286862,1.684906935,3.179497503,1.506953781,-3.12284758,-12.1578102,322.2708436,545.0405909,13.11772042,0.070154852,0.412199057,595.9490253,585.0414788,1.696172136,92.95838161,0.07081287,16.93671933,17.00627091,3.73E-06,100.24,0,0,1,0,52771.66813,1500.004,1264.503187,0.842999876,0.158699847,6,0.5,0: Broadleaf,2,TRUE,1677601572,570.9295,584.0812,17.00549,16.93656,567.5998,16.64821,600.2771,98.98004,0.10013556,24.99905,25.06416,999.9,0,0,10016.308,489.6381,262.4144,-13.15185,580.8062,594.1439,0.06894017,584.0812,16.93656,1.683206,1.676382,14.74242,14.67943,1500.004,0.9000018,0.09999812,30,29958.21,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.02470488,-0.806832753,0.092587288,0,0.068953959,-0.000855236,0.000525799,1,1,2,2-Jan,3.20825,2.73515,0.125375,0.127357,0.0867662,0.0862397,28263.5,22316.3,30738,27603.8,38031.9,38430.7,46513.8,47295.1,2.17475,1.6472,0.0106171,0,24.889,999.9,46.1,32,22.2393,63.4347,28.3213,1,0.0365752,0.692459,20.1848,5.23885,11.9063,5.0101,3.2942,1541.4,8615.9,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86066,1.86357,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,108.8,108.8,1.42578,2.4646,1.65283,2.29004,1.55029,2.44019,37.8921,23.7723,19,630.429,343.894,23.6538,27.997,29.9999,28.3318,28.4457,28.4952,28.3037,0,23.6555,600.65,16.9175,107.228,99.4605
empty,empty,1530,1677601578,6307,20230228 10:26:17,10:26:17,5,1677601575,7.16E-05,589.0989,0.071579665,0.380443913,575.9316,430.8445961,42.68774679,57.06285405,0.004595744,3.463140851,0.004592358,0.002870528,238.0501142,27.81518959,25.06145,3.191345299,52.99687764,1.685031388,3.179491817,1.506313911,-3.156663238,-11.65598376,322.3013315,545.5387987,13.13379085,0.069495694,0.380443913,601.0547119,590.1467394,1.701536181,92.95838161,0.071579665,16.9385757,17.00876424,2.08E-05,100.24,0,0,1,0,52762.69685,1500.001,1264.501176,0.843000222,0.15869997,6,0.5,0: Broadleaf,2,TRUE,1677601575,575.9316,589.0989,17.00691,16.93863,572.602,16.64965,600.2969,98.97912,0.1001006,24.99902,25.06145,999.9,0,0,10014.628,489.6299,264.268,-13.16727,585.8958,599.2493,0.06829414,589.0989,16.93863,1.68333,1.67657,14.74356,14.68117,1500.001,0.9000013,0.099999,30,29958.13,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.06027561,-0.885401394,0.098842863,0,0.068822812,-0.001942271,0.000570061,1,1,2,2-Jan,3.20823,2.7348,0.126154,0.128123,0.086772,0.0862469,28238.1,22296.8,30737.8,27603.9,38031.4,38430.6,46513.5,47295.4,2.17485,1.64718,0.0106543,0,24.889,999.9,46.1,32,22.2391,63.0747,28.3293,1,0.036532,0.691844,20.185,5.23855,11.9059,5.00995,3.29402,1541.6,8617,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86065,1.86357,1.86264,1.86753,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,108.8,108.8,1.43555,2.4707,1.65283,2.29004,1.55029,2.41943,37.8921,23.7723,19,630.499,343.875,23.6547,27.9965,29.9999,28.3312,28.445,28.6868,28.3037,0,23.6561,605.66,16.9175,107.227,99.4609
empty,empty,1531,1677601581,6310,20230228 10:26:20,10:26:20,5,1677601578,7.09E-05,594.124,0.070942994,0.4996088,580.9328,393.136678,38.95101021,57.55738574,0.00455383,3.461784042,0.004550504,0.002844364,238.0503256,27.81575404,25.06384,3.191799851,53.0036024,1.685183913,3.179376187,1.506615938,-3.128586045,-12.21131221,322.2652016,544.975629,13.15704314,0.069483967,0.4996088,606.1624624,595.2111697,1.688928046,92.95838161,0.070942994,16.94054788,17.01016667,1.27E-05,100.24,0,0,1,0,52733.50685,1500.002,1264.501911,0.84300015,0.158700005,6,0.5,0: Broadleaf,2,TRUE,1677601578,580.9328,594.124,17.00874,16.94047,577.6033,16.65147,600.2824,98.97756,0.09996797,24.99841,25.06384,999.9,0,0,10008.993,489.6402,265.2073,-13.1911,590.9847,604.3621,0.06826248,594.124,16.94047,1.683482,1.676726,14.74497,14.68261,1500.002,0.9000005,0.09999969,30,29958.13,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.09712927,-0.876165157,0.097975533,0,0.068681437,-0.001948045,0.000569498,1,1,2,2-Jan,3.2082,2.73495,0.126925,0.128886,0.0867788,0.0862497,28213.4,22277.3,30738,27603.9,38031.6,38430.3,46514,47295,2.1747,1.64743,0.0111386,0,24.889,999.9,46.1,32,22.2402,63.4647,28.3574,1,0.0365066,0.689739,20.1852,5.2387,11.9057,5.01,3.29402,1541.6,8617,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86066,1.86357,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,108.9,108.9,1.44531,2.46826,1.65283,2.29004,1.55029,2.42798,37.8921,23.7723,19,630.363,344.003,23.6551,27.9947,29.9999,28.3294,28.4433,28.8792,28.3037,0,23.6561,610.67,16.9175,107.228,99.4604
empty,empty,1532,1677601584,6313,20230228 10:26:23,10:26:23,5,1677601581,7.16E-05,599.1517,0.071611805,0.574416502,585.9105,373.8267154,37.03777373,58.05048069,0.00459566,3.458115118,0.00459227,0.002870473,238.0510229,27.81797907,25.06666,3.192336257,53.01040158,1.685355872,3.179292784,1.506980384,-3.158080602,-12.80614474,322.2266328,544.3134304,13.20606055,0.070042111,0.574416502,611.28705,600.2662485,1.687825909,92.95838161,0.071611805,16.94167585,17.01190182,2.04E-05,100.24,0,0,1,0,52654.47784,1500.006,1264.504981,0.842999949,0.158700047,6,0.5,0: Broadleaf,2,TRUE,1677601581,585.9105,599.1517,17.0105,16.94168,582.5809,16.65321,600.2673,98.97727,0.10011587,24.99797,25.06666,999.9,0,0,9993.369,489.666,265.0515,-13.24104,596.0496,609.4771,0.06880188,599.1517,16.94168,1.683651,1.676841,14.74651,14.68368,1500.006,0.8999991,0.10000081,30,29958.2,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.1442122,-0.798192334,0.08969989,0,0.068697156,-0.000404768,0.000563399,1,1,2,2-Jan,3.20829,2.73502,0.127695,0.129647,0.0867847,0.0862549,28188.9,22258.1,30738.3,27604.2,38031.9,38430.5,46514.6,47295.5,2.1748,1.64735,0.0105798,0,24.889,999.9,46.1,32,22.2386,63.4347,28.3213,1,0.0360671,0.686612,20.1852,5.23915,11.9065,5.0102,3.29418,1541.6,8617,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86066,1.86357,1.86264,1.86753,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,108.9,108.9,1.45508,2.46826,1.65283,2.29004,1.55029,2.42554,37.8921,23.7723,19,630.433,343.957,23.6559,27.994,29.9998,28.3288,28.4426,29.0698,28.3037,0,23.6574,615.68,16.9175,107.23,99.4616
empty,empty,1533,1677601587,6316,20230228 10:26:26,10:26:26,5,1677601584,7.19E-05,604.1535,0.071862688,0.512166854,590.8879,400.7713353,39.70772123,58.54413712,0.004613135,3.460818878,0.004609721,0.002881382,238.050361,27.81479907,25.06524,3.192066142,53.01873009,1.685517151,3.179097554,1.506548991,-3.169144537,-12.74339128,322.2278803,544.3657055,13.23042033,0.070533866,0.512166854,616.3580776,605.3486364,1.696282854,92.95838161,0.071862688,16.94252308,17.01308909,5.92E-06,100.24,0,0,1,0,52712.96641,1500.001,1264.500807,0.842999976,0.158700135,6,0.5,0: Broadleaf,2,TRUE,1677601584,590.8879,604.1535,17.01198,16.94268,587.5582,16.65468,600.2939,98.97813,0.10011669,24.99694,25.06524,999.9,0,0,10004.816,489.6404,265.2202,-13.26548,601.1139,614.5659,0.0692892,604.1535,16.94268,1.683813,1.676955,14.74799,14.68473,1500.001,0.8999979,0.100002,30,29958.1,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.18196341,-0.71114007,0.08486585,0,0.068846768,-0.000355319,0.00058031,1,1,2,2-Jan,3.20818,2.73487,0.12846,0.130392,0.0867915,0.0862591,28164.2,22239.1,30738.4,27604.3,38031.7,38430.5,46514.7,47295.7,2.17478,1.6474,0.0109896,0,24.889,999.9,46.1,32,22.2413,63.3747,28.4135,1,0.0359781,0.686582,20.1853,5.23945,11.9059,5.0103,3.2944,1541.6,8617,6517,999.9,1.86629,1.86401,1.86722,1.86676,1.86066,1.86357,1.86264,1.86754,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,109,109,1.46484,2.46216,1.65283,2.29004,1.55029,2.43286,37.8921,23.7723,19,630.394,343.974,23.6571,27.9929,29.9999,28.3271,28.441,29.266,28.3037,0,23.6596,620.69,16.9175,107.23,99.4619
empty,empty,1534,1677601590,6319,20230228 10:26:29,10:26:29,5,1677601587,7.19E-05,609.1245,0.071855901,0.702576449,595.855,340.2765929,33.71417034,59.03655256,0.004611823,3.4604354,0.004608411,0.002880563,238.0497151,27.81421946,25.0675,3.192496053,53.02588,1.685658022,3.178934553,1.506838031,-3.168845217,-13.3240433,322.1896028,543.7464295,13.2337139,0.070491747,0.702576449,621.3995982,610.3543515,1.670711451,92.95838161,0.071855901,16.94394871,17.01444182,1.61E-05,100.24,0,0,1,0,52704.86238,1499.997,1264.497547,0.843000051,0.158700128,6,0.5,0: Broadleaf,2,TRUE,1677601587,595.855,609.1245,17.01332,16.94406,592.5254,16.65605,600.2811,98.9787,0.10002312,24.99608,25.0675,999.9,0,0,10003.122,489.6103,265.6745,-13.26942,606.1678,619.6235,0.06927242,609.1245,16.94406,1.683957,1.6771,14.74932,14.68608,1499.997,0.8999983,0.1000017,30,29958.05,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.215415,-0.476458537,0.060997781,0,0.068871973,0.001726182,0.000603655,1,1,2,2-Jan,3.20812,2.73492,0.129217,0.131149,0.0867976,0.0862692,28139.8,22219.6,30738.4,27604.2,38031.7,38429.9,46514.8,47295.4,2.17478,1.6474,0.0106543,0,24.889,999.9,46.1,32,22.2414,63.1347,28.3173,1,0.0359375,0.683205,20.1856,5.23915,11.9059,5.01035,3.2943,1541.8,8618.1,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86066,1.86356,1.86264,1.86754,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,109,109,1.47461,2.46338,1.65283,2.29004,1.55029,2.45361,37.8921,23.7723,19,630.387,343.966,23.6584,27.9917,29.9999,28.3265,28.4398,29.4577,28.3037,0,23.6596,625.7,16.9175,107.23,99.4614
empty,empty,1535,1677601593,6322,20230228 10:26:32,10:26:32,5,1677601590,7.12E-05,614.1532,0.071175178,0.54842167,600.817,396.1902596,39.25396248,59.52808633,0.004568473,3.456047826,0.004565121,0.002853502,238.0499538,27.81837265,25.06764,3.192522686,53.02869736,1.685809898,3.179052064,1.506712788,-3.138825365,-13.21771463,322.1970081,543.8904219,13.29967839,0.070142516,0.54842167,626.5646453,615.4579394,1.705920962,92.95838161,0.071175178,16.94620223,17.01605818,1.18E-05,100.24,0,0,1,0,52610.17826,1499.999,1264.499202,0.84300003,0.158700075,6,0.5,0: Broadleaf,2,TRUE,1677601590,600.817,614.1532,17.01488,16.94596,597.4875,16.65762,600.2529,98.97849,0.10007524,24.9967,25.06764,999.9,0,0,9984.433,489.6405,265.3852,-13.33617,611.2168,624.74,0.06893635,614.1532,16.94596,1.684109,1.677284,14.7507,14.68779,1499.999,0.899999,0.100001,30,29958.04,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.24817,-0.603755347,0.07247086,0,0.06877174,0.003075334,0.000553059,1,1,2,2-Jan,3.20806,2.73487,0.12998,0.131906,0.0868029,0.086273,28115.1,22200.4,30738.4,27604.2,38031.3,38430,46514.7,47295.7,2.17475,1.6475,0.0106171,0,24.889,999.9,46.1,32,22.241,63.1947,28.3053,1,-0.0292759,0.748271,20.1854,5.2393,11.906,5.01015,3.29415,1541.8,8618.1,6517,999.9,1.86629,1.86401,1.86722,1.86676,1.86066,1.86356,1.86264,1.86755,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,109.1,109.1,1.48315,2.46582,1.65283,2.29004,1.55029,2.45361,37.8921,23.7723,19,630.348,344.011,23.6596,27.9905,29.9999,28.3247,28.4381,29.6483,28.3037,0,23.662,630.71,16.9175,107.23,99.4618
empty,empty,1536,1677601596,6325,20230228 10:26:35,10:26:35,5,1677601593,7.26E-05,619.1827,0.072573861,0.665168469,605.8098,365.1289602,36.17624776,60.02242443,0.004659117,3.455347235,0.004655629,0.002910081,238.0504074,27.81850062,25.06709,3.192418056,53.03413483,1.685972706,3.179033111,1.50644535,-3.200507268,-13.1312071,322.2018323,543.9205253,13.33551908,0.070272605,0.665168469,631.6608831,620.5328364,1.690123574,92.95838161,0.072573861,16.94729908,17.01850182,1.62E-05,100.24,0,0,1,0,52595.08995,1500.002,1264.501722,0.843000024,0.15870006,6,0.5,0: Broadleaf,2,TRUE,1677601593,605.8098,619.1827,17.01662,16.94757,602.4801,16.65933,600.2329,98.97796,0.10004176,24.9966,25.06709,999.9,0,0,9981.501,489.6532,264.5117,-13.37305,616.297,629.8573,0.06904506,619.1827,16.94757,1.684271,1.677435,14.75219,14.68918,1500.002,0.8999992,0.1000008,30,29958.08,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.2881875,-0.676879925,0.079486072,0,0.068946165,0.002818089,0.000537398,1,1,2,2-Jan,3.20813,2.73484,0.130737,0.132643,0.0868123,0.0862811,28090.7,22181.8,30738.4,27604.6,38031.1,38430.4,46514.8,47296.5,2.17458,1.64732,0.0109524,0,24.889,999.9,46.1,32,22.2409,63.3447,28.3534,1,0.0357241,0.67805,20.1852,5.2393,11.9056,5.01005,3.29438,1541.8,8618.1,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86066,1.86357,1.86264,1.86754,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,109.1,109.1,1.49414,2.46338,1.65283,2.29004,1.55029,2.43408,37.9164,23.7723,19,630.204,343.912,23.6611,27.9893,29.9999,28.3241,28.438,29.8426,28.3037,0,23.662,635.72,16.9175,107.23,99.4634
empty,empty,1537,1677601599,6328,20230228 10:26:38,10:26:38,5,1677601596,7.19E-05,624.1719,0.071915719,0.652009336,610.8024,372.3655584,36.89304946,60.51677617,0.004615381,3.459852229,0.004611964,0.002882784,238.0501123,27.81466593,25.07054,3.193074419,53.04199394,1.686171279,3.178936449,1.506903141,-3.171483212,-13.88697635,322.1550567,543.1467095,13.33166917,0.070527487,0.652009336,636.7160449,625.6002727,1.690313808,92.95838161,0.071915719,16.94962002,17.02015152,1.99E-05,100.24,0,0,1,0,52692.26257,1500,1264.499928,0.842999952,0.158700075,6,0.5,0: Broadleaf,2,TRUE,1677601596,610.8024,624.1719,17.01871,16.94941,607.4726,16.66141,600.2355,98.97757,0.09993227,24.99609,25.07054,999.9,0,0,10000.748,489.652,264.8298,-13.36969,621.3774,634.9337,0.06926135,624.1719,16.94941,1.684469,1.677613,14.75403,14.69081,1500,0.8999987,0.1000012,30,29958.1,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.31052927,-0.570930314,0.072975807,0,0.069052807,0.00163463,0.000467919,1,1,2,2-Jan,3.20818,2.73496,0.13149,0.133395,0.0868165,0.0862861,28066.3,22162.9,30738.4,27605,38030.8,38430.7,46514.6,47297.1,2.17475,1.6475,0.0111014,0,24.889,999.9,46.1,32,22.2408,63.3147,28.3253,1,0.0355412,0.672574,20.1854,5.2393,11.9057,5.01005,3.29438,1542,8619.3,6517,999.9,1.8663,1.86401,1.86722,1.86676,1.86066,1.86357,1.86264,1.86754,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,109.2,109.2,1.50269,2.46216,1.65283,2.29004,1.55029,2.4353,37.9164,23.7723,19,630.321,343.999,23.6622,27.9881,30,28.3224,28.4363,30.034,28.3037,0,23.6647,640.72,16.9175,107.23,99.4646
empty,empty,1538,1677601602,6331,20230228 10:26:41,10:26:41,5,1677601599,7.13E-05,629.2379,0.071286268,0.750034864,615.7883,341.3890202,33.82394185,61.01071335,0.004575197,3.464372174,0.004571843,0.002857703,238.049806,27.81225137,25.07082,3.193127694,53.04346462,1.686308513,3.179107031,1.506819182,-3.143724439,-13.78932011,322.1649301,543.2816916,13.41236015,0.070471115,0.750034864,641.9354581,630.6850848,1.696087288,92.95838161,0.071286268,16.95090124,17.0209303,1.77E-06,100.24,0,0,1,0,52789.58186,1499.998,1264.49813,0.842999877,0.158700082,6,0.5,0: Broadleaf,2,TRUE,1677601599,615.7883,629.2379,17.02011,16.95087,612.4585,16.66283,600.2746,98.97743,0.09998565,24.99699,25.07082,999.9,0,0,10020.058,489.6656,266.8279,-13.44979,626.4503,640.088,0.06920471,629.2379,16.95087,1.684606,1.677756,14.7553,14.69213,1499.998,0.8999983,0.1000015,30,29958.05,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-13.3485925,-0.672077674,0.081869874,0,0.069174428,-0.000309648,0.00036191,1,1,2,2-Jan,3.20832,2.73512,0.132244,0.134142,0.0868221,0.0862897,28042.1,22143.7,30738.6,27604.9,38031,38430.3,46515,47296.7,2.17497,1.64732,0.0108033,0,24.889,999.9,46.1,32,22.2393,62.6547,28.3213,1,0.0354776,0.669052,20.1856,5.23915,11.9057,5.01005,3.29433,1542,8619.3,6517,999.9,1.86629,1.86401,1.86722,1.86676,1.86066,1.86359,1.86264,1.86754,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,109.2,109.2,1.51245,2.46582,1.65283,2.29004,1.55029,2.45728,37.9164,23.781,19,630.489,343.897,23.6636,27.9869,30,28.3218,28.4356,30.2236,28.3037,0,23.6667,645.74,16.9174,107.231,99.4641
